,Job_Title,Queried_Salary,Job_Type,Skill,Company,No_of_Reviews,No_of_Stars,Date_Since_Posted,Company_Revenue,Company_Employees,python,sql,machine learning,r,hadoop,tableau,sas,spark,java,Others,CA,NY,VA,TX,MA,IL,WA,MD,DC,NC,Other_states,Consulting and Business Services,Internet and Software,Banks and Financial Services,Health Care,Insurance,Other_industries
87,Data Scientist / Prognostic Health Monitoring Specialist,80000-99999,data_scientist,"['Machine Learning', 'R', 'SQL', 'MATLAB', 'Python', 'Signal Processing']",Abbott Laboratories,3285.0,4.099999904632568,6.0,More than $10B (USD),10000+,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
88,Data Scientist,80000-99999,data_scientist,"['Perl', 'Statisical Analysis', 'C/C++', 'Java', 'Troubleshooting', 'Python']",Lawrence Berkeley National Laboratory,130.0,4.199999809265137,7.0,,,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,Data Scientist,80000-99999,data_scientist,"['.Net', 'C#', 'Machine Learning']",Shift Technology,,,30.0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90,Data Analytics - Data Scientist,80000-99999,data_scientist,"['Microsoft SQL Server', 'Microsoft Powerpoint', 'Visual Basic', 'SAP', 'SQL', 'Tableau', 'Six Sigma Certification']",Consumers Energy,184.0,4.0,13.0,$5B to $10B (USD),Less than 10000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
91,Data Scientist,80000-99999,data_scientist,"['Data Mining', 'Machine Learning']",Penn State University,732.0,4.400000095367432,30.0,,Less than 10000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
92,Data scientist,80000-99999,data_scientist,"['Business Intelligence', 'SQL', 'Excel', 'Microsoft Access']",VillageCare,27.0,3.0999999046325684,30.0,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Data Scientist,80000-99999,data_scientist,"['Machine Learning', 'Visual Basic', 'R', 'Oracle', 'C/C++', 'SQL', 'Java', 'Python']",Intercontinental Exchange,81.0,3.5,30.0,,,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,Intern - Data Scientist,80000-99999,data_scientist,"['JavaScript', 'Spark', 'Machine Learning', 'Hadoop', 'Data Science']",Palo Alto Networks,56.0,4.099999904632568,30.0,,Less than 10000,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95,Data Scientist,80000-99999,data_scientist,"['Data Mining', 'Machine Learning', 'R', 'Python', 'SQL']",The Rawlings Group,32.0,2.700000047683716,30.0,,Less than 10000,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
96,Data Scientist,80000-99999,data_scientist,"['Machine Learning', 'Python', 'SQL', 'AWS']",Devoted Health,,,28.0,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97,Data Scientist,80000-99999,data_scientist,"['Linux', 'Data Mining', 'R', 'Python', 'SQL']",Caris Life Sciences,44.0,3.2000000476837163,12.0,,,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
98,Data Scientist (Corporate),80000-99999,data_scientist,"['Machine Learning', 'R', 'SAS', 'SQL', 'Customer Service', 'Teradata']",MGM Resorts International,1296.0,4.0,19.0,$5B to $10B (USD),10000+,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
99,Senior Data Scientist,80000-99999,data_scientist,"['Microsoft Powerpoint', 'Visual Basic', 'R', 'Python', 'SQL', 'Microsoft Office', 'Tableau']",ADT Corporation,3947.0,3.4000000953674316,5.0,$1B to $5B (USD),10000+,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100,Sr Data Scientist,80000-99999,data_scientist,"['Statistical Software', 'Data Mining', 'Microsoft SQL Server', 'Microsoft Powerpoint', 'R', 'Marketing', 'SAS', 'Oracle', 'Microsoft Office', 'Minitab', 'Teradata', 'STATA', 'SPSS', 'MATLAB', 'Python']",T-Mobile,8595.0,4.0,11.0,More than $10B (USD),10000+,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
101,Data Scientist,80000-99999,data_scientist,"['Machine Learning', 'R', 'SQL']",OM Partners,,,30.0,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102,Data Scientist - IS&T,80000-99999,data_scientist,"['Linux', 'Data Mining', 'Machine Learning', 'R', 'SAS', 'SQL', 'Natural Language Processing', 'Python']",Thomas Jefferson University and Hospitals,663.0,4.0,25.0,$1B to $5B (USD),10000+,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,Data Science Development Program- Junior Data Scientist,80000-99999,data_scientist,"['Machine Learning', 'R', 'Python', 'SQL']",MassMutual Financial Group,845.0,3.799999952316284,30.0,More than $10B (USD),Less than 10000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
104,Data Scientist,80000-99999,data_scientist,"['TensorFlow', 'Hive', 'Hadoop', 'R', 'Python', 'SQL']",FourthWall Media,,,30.0,,,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Data Scientist,80000-99999,data_scientist,"['Data Mining', 'Machine Learning', 'R', 'SAS', 'Data Science', 'Python', 'SQL']",Catalina Marketing,81.0,3.2000000476837163,29.0,Less than $1B (USD),Less than 10000,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
106,Data Scientist,80000-99999,data_scientist,"['Hive', 'Machine Learning', 'R', 'Python', 'SQL']",Adobe,484.0,4.300000190734863,25.0,$5B to $10B (USD),10000+,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
107,Check and Deposit Fraud Data Scientist,80000-99999,data_scientist,"['AI', 'Data Mining', 'Microsoft SQL Server', 'Machine Learning', 'R', 'SAS', 'SQL', 'Tableau', 'ACH', 'Six Sigma', 'Python', 'DB2']",BB&T,2153.0,3.700000047683716,9.0,Less than $1B (USD),10000+,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
108,Data Scientist,80000-99999,data_scientist,"['JavaScript', 'Machine Learning', 'XML', 'Hadoop', 'R', 'SQL', 'HTML5', 'Shell Scripting', 'CSS', 'Python', 'AWS']",Hearts and Science,,,30.0,,,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"Data Scientist, Bioinformatics Developer",80000-99999,data_scientist,"['R', 'Bioinformatics', 'SQL', 'Software Development', 'NoSQL', 'Python']",AbbVie,649.0,4.0,30.0,More than $10B (USD),10000+,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
110,Data Scientist,80000-99999,data_scientist,"['Certified Internal Auditor', 'UI']",usajobs.gov,502.0,4.300000190734863,30.0,,10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
111,Geospatial Data Scientist 2,80000-99999,data_scientist,"['NoSQL', 'Project Management', 'Python', 'SQL']",National Renewable Energy Laboratory,78.0,3.700000047683716,30.0,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
112,Data Scientist,80000-99999,data_scientist,"['Data Mining', '""Drivers License""', 'SQL']",Sandhills Publishing,33.0,3.5,30.0,,Less than 10000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
113,Data Scientist,80000-99999,data_scientist,"['Time Management', 'Machine Learning', 'Project Management', 'R', 'SAS', 'SQL', 'Python']",Southern Methodist University,126.0,4.199999809265137,30.0,,,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
114,Data Scientist,80000-99999,data_scientist,"['XML', 'R', 'JSON', 'Git', 'REST', 'PostgreSQL', 'Data Analysis', 'Python']",Energy Sense Finance,,,30.0,,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115,"Data Scientist, Consumer Revenue",80000-99999,data_scientist,"['JavaScript', 'Google Analytics', 'Marketing', 'Python', 'SQL', 'Tableau']",New York Media LLC,2.0,2.5,30.0,,,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Data Scientist (Bioinformatics),80000-99999,data_scientist,"['Linux', 'Perl', 'R', 'Bioinformatics', 'MySQL', 'Design Experience', 'Software Development', 'Cell Biology', 'Statistical Software', 'Oracle', 'Java', 'Python']",ESAC Inc,2.0,4.0,30.0,,,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117,Data Scientist,80000-99999,data_scientist,"['Node.js', 'JavaScript', 'AI', 'Machine Learning', 'R', 'Python', 'SQL']",Aunalytics,,,26.0,,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
118,Data Scientist - Intern/Coop,80000-99999,data_scientist,"['JavaScript', 'R', 'SQL', 'Excel', 'Tableau', 'Java', 'MySQL', 'NoSQL', 'Python', 'DB2']",IBM,23472.0,3.9000000953674316,30.0,,10000+,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
119,Data Scientist,80000-99999,data_scientist,"['Project Management', 'R', 'SAS', 'Python', 'Tableau']",U.S. Bank,5986.0,3.700000047683716,30.0,More than $10B (USD),10000+,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
120,Data Scientist,80000-99999,data_scientist,"['TensorFlow', 'Data Mining', 'Machine Learning']",Vistra Energy,9.0,3.799999952316284,30.0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Data Scientist,80000-99999,data_scientist,"['Linux', 'R', 'MySQL', 'Git', 'Immunoassays']",Precision for Medicine,,,30.0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122,Principal Deep Learning Data Scientist,80000-99999,data_scientist,"['Machine Learning', 'Image Processing']",Teradata,145.0,3.799999952316284,1.0,$1B to $5B (USD),10000+,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,Data Scientist,80000-99999,data_scientist,"['Machine Learning', 'Visual Basic', 'R', 'Python']","Greene, Tweed & Co.",,,30.0,,,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
124,Data Scientist,80000-99999,data_scientist,"['Machine Learning', 'Visual Basic', 'R', 'Python']","Greene, Tweed & Co.",,,30.0,,,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
125,Data Scientist,80000-99999,data_scientist,"['Data Mining', 'Machine Learning', 'Military Experience', 'RMF']",PNC,4966.0,3.700000047683716,30.0,More than $10B (USD),10000+,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
126,Data Scientist-Marketing GCIA,80000-99999,data_scientist,"['Microsoft SQL Server', 'Data Mining', 'R', 'Oracle', 'SAS', 'SQL', 'Big Data', 'DB2']",Walmart,157456.0,3.5999999046325684,30.0,More than $10B (USD),10000+,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
127,Junior Data Scientist,80000-99999,data_scientist,"['Machine Learning', 'R', 'SQL', 'Analysis Skills', 'Python', 'Data Science']",Achievement Network (ANet),,,30.0,,,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Data Scientist,80000-99999,data_scientist,"['TensorFlow', 'Data Mining', 'Machine Learning']",TXU Energy,262.0,3.700000047683716,30.0,$5B to $10B (USD),Less than 10000,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
129,"Principal Data Scientist, Connected Care",80000-99999,data_scientist,"['Machine Learning', 'Hadoop', 'Azure', 'R', 'SQL', 'T-SQL', 'PL/SQL', 'Spark', 'Git', 'Software Development', 'Python', 'AWS']",Stryker,1129.0,4.0,19.0,$5B to $10B (USD),10000+,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
130,Manufacturing Data Scientist,80000-99999,data_scientist,"['AI', 'Data Mining', 'Machine Learning', 'Six Sigma', 'Lean', 'Microsoft Office']",Nippon Dynawave Packaging,6.0,3.700000047683716,30.0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
131,Data Scientist,80000-99999,data_scientist,"['Machine Learning', 'R', 'Python']",Smith Hanley Associates,18.0,4.099999904632568,1.0,,Less than 10000,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132,Machine Learning and Artificial Intelligence Scientist,80000-99999,data_scientist,"['AI', 'Machine Learning', 'R', 'Python']",BASF,2078.0,4.199999809265137,4.0,More than $10B (USD),10000+,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
133,Data Scientist,80000-99999,data_scientist,"['Machine Learning', 'Data Management', 'MATLAB', 'R', 'SAS']",UPMC,2433.0,3.799999952316284,30.0,More than $10B (USD),10000+,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
134,Senior Data Scientist,80000-99999,data_scientist,"['Microsoft Powerpoint', 'Visual Basic', 'R', 'Python', 'SQL', 'Microsoft Office', 'Tableau']",ADT Security Services,3947.0,3.4000000953674316,5.0,$1B to $5B (USD),10000+,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
135,Junior Data Scientist,80000-99999,data_scientist,"['Power BI', 'R', 'JSON', 'SQL', 'Tableau', 'Java', 'Natural Language Processing', 'MATLAB', 'OOP', 'Python']",Logistics Management Institute,44.0,4.0,7.0,,,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Data Scientist,80000-99999,data_scientist,"['Data Mining', 'Machine Learning', 'R', 'Java', 'Natural Language Processing', 'Python']",Johns Hopkins,86.0,4.099999904632568,9.0,,Less than 10000,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
137,Data Scientist,80000-99999,data_scientist,"['Statistical Software', 'Data Analysis', 'R', 'SAS', 'Tableau']",Shippensburg University,62.0,4.300000190734863,30.0,,,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
138,Sr Medical Economics Data Scientist,80000-99999,data_scientist,"['Microsoft Powerpoint', 'R', 'SAS', 'Microsoft Office', 'Excel', 'SQL', 'Managed Care']",CareSource,255.0,3.700000047683716,1.0,,,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139,Data Scientist,80000-99999,data_scientist,['Microsoft Office'],Universal Consulting Services,23.0,3.5999999046325684,30.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
140,Digital Media Data Scientist,80000-99999,data_scientist,"['Microsoft SQL Server', 'Data Mining', 'R', 'Oracle', 'SAS', 'SQL', 'Teradata']",DISH,4479.0,3.299999952316284,30.0,More than $10B (USD),10000+,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
141,Data Scientist II- Clayton (Full Time),80000-99999,data_scientist,"['Statistical Software', 'Business Intelligence', 'Data Mining', 'Analysis Skills', 'Data Analysis', 'SAS', 'Business Analysis', 'SQL']",Commerce Bank,360.0,3.799999952316284,30.0,Less than $1B (USD),Less than 10000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Data Scientist - Generalist,80000-99999,data_scientist,"['Java', 'MATLAB', 'Data Science', 'Python']",Beyond Limits,6.0,4.0,30.0,,,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Data Scientist,80000-99999,data_scientist,"['Statistical Software', 'R', 'SAS', 'SQL', 'SPSS', 'Python']",Prime Therapeutics,370.0,3.4000000953674316,18.0,,,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
144,Sr Data Scientist,80000-99999,data_scientist,['Machine Learning'],"NextEra Energy, Inc.",248.0,3.799999952316284,30.0,$1B to $5B (USD),10000+,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
145,Data Scientist,80000-99999,data_scientist,['Microsoft Office'],UCS Consulting,,,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Data Scientist I (664803),80000-99999,data_scientist,"['R', 'Statisical Analysis', 'SAS', 'Minitab', 'SPSS', 'Python']",Ball Corporation,110.0,3.9000000953674316,30.0,,,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
147,AI Principal Data Scientist - PS12776,80000-99999,data_scientist,"['AI', 'Data Mining', 'Machine Learning']","Anthem, Inc.",3348.0,3.799999952316284,30.0,More than $10B (USD),10000+,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
148,Sr Data Scientist,80000-99999,data_scientist,"['Hive', 'Data Mining', 'Machine Learning', 'Scripting', 'R', 'SQL', 'HBase', 'MongoDB', 'NoSQL', 'MATLAB']","NextEra Energy, Inc.",248.0,3.799999952316284,30.0,$1B to $5B (USD),10000+,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
149,Principal-Data Scientist,80000-99999,data_scientist,['Machine Learning'],AT&T,31970.0,3.799999952316284,30.0,More than $10B (USD),10000+,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
150,Data Scientist,80000-99999,data_scientist,"['Pig', 'Machine Learning', 'R', 'Perl', 'Sentiment Analytics', 'SQL', 'MySQL', 'SPSS', 'PostgreSQL', 'AI', 'Data Mining', 'Weka', 'Oracle', 'SAS', 'Minitab', 'Tableau', 'Spark', 'Python', 'Data Science']",West Corporation,3094.0,3.299999952316284,11.0,$1B to $5B (USD),10000+,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
151,Enterprise Data Scientist,80000-99999,data_scientist,"['Statistical Software', 'Microsoft Powerpoint', 'R', 'SAS', 'STATA', 'Microsoft Word', 'SPSS']",Parkland Health & Hospital System,816.0,3.9000000953674316,9.0,,,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
152,Data Scientist,80000-99999,data_scientist,['AI'],Mayo Clinic,1568.0,4.199999809265137,10.0,Less than $1B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
153,Consumer Banking Data Scientist,80000-99999,data_scientist,"['SAS', 'Excel', 'SQL', 'Microsoft Access']",SunTrust,3532.0,3.5999999046325684,30.0,$5B to $10B (USD),10000+,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
154,Data Scientist,80000-99999,data_scientist,"['Quantitative Analysis', 'Visual Basic', 'R', 'Oracle', 'C/C++', 'Excel', 'SQL', 'Tableau', 'ArcGIS', 'Troubleshooting', 'QlikView', 'Python', 'GIS']",Deloitte,7197.0,4.0,5.0,,10000+,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155,Senior Associate Data Scientist,80000-99999,data_scientist,"['AI', 'Machine Learning', 'R', 'SQL', 'Data Analysis', 'Python']",Amgen,1086.0,4.099999904632568,30.0,More than $10B (USD),10000+,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156,Data Scientist,80000-99999,data_scientist,"['Hive', 'Data Mining', 'Ruby', 'Machine Learning', 'Hadoop', 'R', 'Statisical Analysis', 'C/C++', 'Java', 'Spark', 'MATLAB', 'Python', 'PHP']",K12,112.0,3.0,30.0,,,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Data Scientist - Cancer Dependency Map,80000-99999,data_scientist,"['Machine Learning', 'R', 'MATLAB']",Broad Institute,36.0,4.099999904632568,29.0,,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
158,Data Scientist for Autonomous Systems,80000-99999,data_scientist,"['TensorFlow', 'Machine Learning', 'R', 'MATLAB', 'Data Science', 'Python', 'C/C++']",Intel,3826.0,4.099999904632568,30.0,More than $10B (USD),10000+,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159,New Account Fraud Data Scientist,80000-99999,data_scientist,"['Data Mining', 'Microsoft SQL Server', 'Machine Learning', 'R', 'SAS', 'SQL', 'Tableau', 'ACH', 'Six Sigma', 'Python', 'DB2']",BB&T,2153.0,3.700000047683716,9.0,Less than $1B (USD),10000+,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
160,Analytics Data Scientist,80000-99999,data_scientist,"['TensorFlow', 'Hive', 'Machine Learning', 'R', 'Azure', 'Google Cloud Platform', 'Statisical Analysis', 'C/C++', 'SQL', 'MySQL', 'S3', 'JavaScript', 'Data Mining', 'Hadoop', 'Scripting', 'Java', 'Spark', 'Python', 'Data Science']",UCHealth,573.0,3.9000000953674316,30.0,,,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
161,Data Scientist,80000-99999,data_scientist,"['Machine Learning', 'C/C++', 'SQL', 'Troubleshooting', 'NoSQL', 'Python']",Foxconn,1652.0,4.0,30.0,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
162,Quantitative Research Scientist / Data Scientist,80000-99999,data_scientist,"['Machine Learning', 'Data Management', 'Network', 'R', 'C/C++', 'JSON', 'SQL', 'Haskell', 'Java', 'CI', 'Unit Testing', 'NoSQL', 'MATLAB', 'Python', 'OOP']",Octic Capital,,,26.0,,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163,Data Scientist,80000-99999,data_scientist,"['Data Mining', 'Machine Learning', 'R', 'Statisical Analysis', 'Java', 'Natural Language Processing', 'MATLAB', 'Python']",Johns Hopkins,86.0,4.099999904632568,9.0,,Less than 10000,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
164,Statistician (Data Scientist),80000-99999,data_scientist,"['Linux', 'System Design', 'Survival Analysis', 'Machine Learning', 'R', 'SQL', 'Java', 'MATLAB', 'Python']",Department of Veterans Affairs,4615.0,3.9000000953674316,30.0,,10000+,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165,Data Scientist Information Manager,80000-99999,data_scientist,"['Database Administration', 'Microsoft SQL Server', 'R', 'PostgreSQL', 'MATLAB', 'OOP', 'PHP', 'Drupal', 'Software Testing', 'SAS', 'Microsoft Office', 'Content Management Systems', 'ArcGIS', 'Troubleshooting', 'WordPress']",New Mexico State University,428.0,4.300000190734863,20.0,,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
166,Senior Data Scientist,80000-99999,data_scientist,"['TensorFlow', 'Linux', 'Machine Learning', 'C/C++', 'Python', 'Jira']",Catalina Marketing,81.0,3.2000000476837163,18.0,Less than $1B (USD),Less than 10000,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
167,Consumer Banking Data Scientist,80000-99999,data_scientist,"['Data Mining', 'SAS', 'Excel', 'SQL', 'Microsoft Access']",SunTrust,3532.0,3.5999999046325684,30.0,$5B to $10B (USD),10000+,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
168,Data Scientist I - Agent Based Modeler (Java/Python),80000-99999,data_scientist,"['Java', 'Machine Learning', 'Python']",USAA,2174.0,4.0,1.0,More than $10B (USD),10000+,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
169,Federal - Data Scientist,80000-99999,data_scientist,"['Big Data', 'SAS']",Accenture,14987.0,4.0,14.0,More than $10B (USD),10000+,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
170,Data Scientist,80000-99999,data_scientist,"['TensorFlow', 'Microsoft Project', 'Data Mining', 'Machine Learning', 'Hadoop', 'R', 'Scala', 'SAS', 'SQL', 'Excel', 'Tableau', 'Big Data', 'Natural Language Processing', 'Spark', 'SPSS', 'Visio', 'Python']",WellCare,1008.0,3.5,30.0,More than $10B (USD),Less than 10000,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
171,Data Scientist,80000-99999,data_scientist,"['Data Mining', 'Project Management', 'R', 'SAS', 'SQL', 'Teradata', 'Tableau', 'Python']",Banner Health,1764.0,3.799999952316284,30.0,,10000+,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
172,Lead Data Scientist,80000-99999,data_scientist,"['PL/SQL', 'Data Mining', 'Machine Learning', 'R', 'Weka', 'MATLAB', 'Oracle', 'Python']","American Axle & Manufacturing, Inc.",504.0,3.799999952316284,30.0,,10000+,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
173,Data Scientist,80000-99999,data_scientist,"['Machine Learning', 'SPSS', 'R', 'SAS', 'Python', 'Tableau']",Cyient,692.0,3.700000047683716,30.0,Less than $1B (USD),10000+,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
174,Data Scientist,80000-99999,data_scientist,"['Project Management', 'R', 'SAP', 'SAS', 'SQL', 'Tableau', 'SPSS', 'QlikView', 'MATLAB']",Swagelok,302.0,3.799999952316284,28.0,$1B to $5B (USD),Less than 10000,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
