Index,Job_Title,Queried_Salary,Job_Type,Company,No_of_Reviews,No_of_Stars,Date_Since_Posted,Company_Revenue,Company_Employees,python,sql,machine learning,r,hadoop,tableau,sas,spark,java,Others,CA,NY,VA,TX,MA,IL,WA,MD,DC,NC,Other_states,Consulting and Business Services,Internet and Software,Banks and Financial Services,Health Care,Insurance,Other_industries
4372,Data Engineer,80000-99999,data_engineer,Zachary Piper Solutions,4.0,3.799999952,19.0,Less than $1B (USD),Less than 10000,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4373,SQL and Data Engineer,80000-99999,data_engineer,Globant,92.0,4.199999809,25.0,,,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,Data Engineer I,80000-99999,data_engineer,"Availity, LLC.",,,26.0,,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,Data Engineer,80000-99999,data_engineer,"Arrow Electronics, Inc.",757.0,3.599999905,8.0,More than $10B (USD),10000+,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4376,ASSOCIATE DATA ENGINEER,80000-99999,data_engineer,BlueLabs Analytics,,,30.0,,,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,Data Engineer,80000-99999,data_engineer,TXU Energy,262.0,3.700000048,14.0,$5B to $10B (USD),Less than 10000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4378,Data Engineer,80000-99999,data_engineer,Vistra Energy,9.0,3.799999952,14.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,Data Engineer,80000-99999,data_engineer,Sentry Insurance,258.0,3.400000095,1.0,$1B to $5B (USD),Less than 10000,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4380,​Data Engineer,80000-99999,data_engineer,Colorado Community Managed Care Network,,,23.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,Data Engineer,80000-99999,data_engineer,Aptiv,65.0,3.900000095,11.0,More than $10B (USD),10000+,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4382,Data Engineer,80000-99999,data_engineer,Koddi,,,30.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,SQL Developer/Data Engineer,80000-99999,data_engineer,ELLKAY LLC,3.0,3.299999952,6.0,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4384,Data Engineer,80000-99999,data_engineer,A Could Guru,,,23.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,Network/Data Engineer,80000-99999,data_engineer,Janus Research Group,18.0,4.599999905,1.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4386,Data Engineer - Data Quality (copy),80000-99999,data_engineer,Quest Analytics,,,8.0,,,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,Data Engineer,80000-99999,data_engineer,Dun & Bradstreet,166.0,3.799999952,3.0,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4388,Data Engineer,80000-99999,data_engineer,GlassDoor,,,30.0,$5B to $10B (USD),10000+,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4389,Data Engineer - Informatica Data Quality,80000-99999,data_engineer,Santander Consumer USA,601.0,3.400000095,5.0,$1B to $5B (USD),Less than 10000,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4390,Data Engineer,80000-99999,data_engineer,Cardinal Health,2722.0,3.599999905,30.0,More than $10B (USD),10000+,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4391,Data Engineer/Developer (Merchandising Solutions),80000-99999,data_engineer,Bealls Inc,1137.0,3.5,30.0,,10000+,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4392,Big Data Engineer Longterm,80000-99999,data_engineer,Technamo LLC,,,11.0,,,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,Data Engineer,80000-99999,data_engineer,2DA Analytics,,,13.0,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,Data Engineer Senior,80000-99999,data_engineer,"Measured Progress, Inc.",10.0,3.200000048,1.0,,,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4395,Data Engineer,80000-99999,data_engineer,MarketDial,,,30.0,,,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,Data Engineer,80000-99999,data_engineer,Elite SEM,,,20.0,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,Data Engineer,80000-99999,data_engineer,Aetna,3656.0,3.799999952,30.0,More than $10B (USD),10000+,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4398,Manufacturing Data Engineer,80000-99999,data_engineer,Eastman Chemical Company,14.0,3.599999905,9.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4399,Data Engineer,80000-99999,data_engineer,Recorded Future,,,30.0,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,Data Engineer,80000-99999,data_engineer,Arkatechture,,,19.0,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4401,Data Engineer,80000-99999,data_engineer,National Renewable Energy Laboratory,78.0,3.700000048,30.0,,,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4402,Data Engineer - Tech Services,80000-99999,data_engineer,Uber,642.0,3.700000048,30.0,,10000+,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4403,Data Engineer,80000-99999,data_engineer,Bertelsmann,,,30.0,$1B to $5B (USD),10000+,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4404,Data Engineer,80000-99999,data_engineer,PNC,4966.0,3.700000048,12.0,More than $10B (USD),10000+,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4405,Data Engineer,80000-99999,data_engineer,Evonik,201.0,3.900000095,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4406,Data Engineer,80000-99999,data_engineer,Virginia Tech,469.0,4.400000095,7.0,,,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4407,Data Engineer,80000-99999,data_engineer,Aunalytics,,,26.0,,,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,BI Data Engineer,80000-99999,data_engineer,Renew Financial,21.0,3.400000095,28.0,,,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4409,Infrastructure Data Engineer,80000-99999,data_engineer,Nielsen,2066.0,3.799999952,4.0,,10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4410,Data Engineer,80000-99999,data_engineer,SpotX,7.0,4.0,30.0,,,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4411,Data Engineer/SQL Developer,80000-99999,data_engineer,Aroghia Group,2.0,5.0,11.0,,,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4412,Data Engineer I,80000-99999,data_engineer,PRA Group,662.0,3.400000095,30.0,Less than $1B (USD),Less than 10000,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4413,Data Engineer,80000-99999,data_engineer,Advanced Technology Group Inc,,,30.0,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,Data Engineer,80000-99999,data_engineer,Code Pilot,,,16.0,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,Data Engineer,80000-99999,data_engineer,Lake Trust Credit Union,43.0,3.700000048,30.0,,,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4416,Data Engineer,80000-99999,data_engineer,UpClear,,,30.0,,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,DATA ENGINEER,80000-99999,data_engineer,Acustream,,,27.0,,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,Data Engineer,80000-99999,data_engineer,Beacon Health System,78.0,3.299999952,28.0,,Less than 10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4419,Data Engineer,80000-99999,data_engineer,Advanced Technology Group Inc,,,30.0,,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,Product Master Data Engineer,80000-99999,data_engineer,Grundfos,139.0,3.900000095,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,Product Master Data Engineer,80000-99999,data_engineer,Grundfos Pumps Corporation,139.0,3.900000095,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4422,Data Engineer,80000-99999,data_engineer,PNC,4966.0,3.700000048,12.0,More than $10B (USD),10000+,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4423,Advanced Analytics Data Engineer,80000-99999,data_engineer,"XPO Logistics, Inc.",3484.0,3.299999952,5.0,$1B to $5B (USD),10000+,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4424,Data Engineer,80000-99999,data_engineer,Snag,5.0,3.599999905,19.0,,,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4425,Data Engineer,80000-99999,data_engineer,First National Bank of Omaha,131.0,4.199999809,16.0,,,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4426,Data Engineer,80000-99999,data_engineer,WEX Inc.,81.0,3.599999905,17.0,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4427,Data Engineer,80000-99999,data_engineer,East Daley Capital Advisors,,,26.0,,,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,Data Engineer II,80000-99999,data_engineer,"C.H. Robinson Worldwide, Inc.",874.0,3.5,20.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4429,Data Engineer - SQL / Big Data / Java,80000-99999,data_engineer,Denodo Technologies,,,19.0,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,Data Engineer,80000-99999,data_engineer,Great Wolf Lodge,910.0,3.599999905,30.0,,Less than 10000,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4431,"Data Engineer, People Analytics",80000-99999,data_engineer,AXA General Insurance,1341.0,3.900000095,12.0,,,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4432,Data Engineer,80000-99999,data_engineer,PNC,4966.0,3.700000048,30.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4433,Data Engineer,80000-99999,data_engineer,Bangor Savings Bank,23.0,4.3000001910000005,30.0,Less than $1B (USD),Less than 10000,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4434,Federal - Data Engineer,80000-99999,data_engineer,Accenture,14988.0,4.0,13.0,More than $10B (USD),10000+,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4435,Research and Development Data Engineer,80000-99999,data_engineer,Procter & Gamble,4808.0,4.199999809,30.0,More than $10B (USD),10000+,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4436,Python Data Engineer,80000-99999,data_engineer,AQR,,,30.0,,,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4437,"Data Engineer, People Analytics",80000-99999,data_engineer,AXA,1341.0,3.900000095,12.0,,,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4438,Data Engineer II,80000-99999,data_engineer,"XPO Logistics, Inc.",3484.0,3.299999952,5.0,$1B to $5B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4439,Data Engineer,80000-99999,data_engineer,Sierra Lobo,21.0,4.199999809,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4440,Application DBA/Data Engineer,80000-99999,data_engineer,Housing Authority,27.0,3.599999905,30.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4441,Big Data Engineer Consultant,80000-99999,data_engineer,,14988.0,4.0,,,,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4442,Data Engineer,80000-99999,data_engineer,American Express,6037.0,4.199999809,30.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4443,Data Engineer,80000-99999,data_engineer,Munich Re,66.0,3.799999952,30.0,,,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4444,Data Engineer,80000-99999,data_engineer,Las Vegas Sands Corp.,47.0,3.700000048,30.0,More than $10B (USD),10000+,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4445,Big Data Engineer,80000-99999,data_engineer,Highmark Health,610.0,3.200000048,14.0,,,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4446,Big Data Engineer,80000-99999,data_engineer,Highmark Health,610.0,3.200000048,14.0,,,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4447,"Cabling Data Engineer, Critical Data Ctr (Night Shift)",80000-99999,data_engineer,BGC Partners,41.0,3.700000048,6.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4448,Data Engineer,80000-99999,data_engineer,Vanguard,741.0,3.900000095,14.0,,10000+,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4449,Data Engineer - SQL / Big Data / Java,80000-99999,data_engineer,Denodo,,,30.0,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,"Data Engineer, Mid",80000-99999,data_engineer,Booz Allen Hamilton,1733.0,3.900000095,13.0,$5B to $10B (USD),10000+,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4451,Data Engineer,80000-99999,data_engineer,PNC,4966.0,3.700000048,30.0,More than $10B (USD),10000+,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4452,Big Data Engineer Consultant,80000-99999,data_engineer,,14988.0,4.0,,,,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4453,Database Administrator/Data Engineer,80000-99999,data_engineer,Jackson Dawson,2.0,5.0,26.0,,,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4454,Big Data Engineer Consultant,80000-99999,data_engineer,,14988.0,4.0,,,,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4455,Software Data Engineer I,80000-99999,data_engineer,Henry Schein,526.0,3.799999952,30.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4456,Data Engineer,80000-99999,data_engineer,Comcast,12327.0,3.700000048,20.0,More than $10B (USD),10000+,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4457,Data Engineer,80000-99999,data_engineer,PNC,4966.0,3.700000048,30.0,More than $10B (USD),10000+,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4458,Data Engineer,80000-99999,data_engineer,Comcast,12327.0,3.700000048,30.0,More than $10B (USD),10000+,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4459,Data Engineer,80000-99999,data_engineer,ECRI Institute,19.0,3.299999952,30.0,,,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4460,Big Data Engineer Consultant,80000-99999,data_engineer,,14988.0,4.0,,,,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4461,Data Engineer,80000-99999,data_engineer,"American Modern Insurance Group, Inc.",66.0,3.799999952,30.0,,,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4462,Data Engineer III - Informatics,80000-99999,data_engineer,Covance,820.0,3.299999952,30.0,,10000+,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4463,Master Data Engineer,80000-99999,data_engineer,Octo Consulting Group,12.0,3.5,27.0,Less than $1B (USD),Less than 10000,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4464,"IP & Data Engineer - NC52557439 - Colorado Springs, CO",80000-99999,data_engineer,"Serco , Inc.",3248.0,3.599999905,16.0,$1B to $5B (USD),10000+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4465,Big Data Engineer Consultant,80000-99999,data_engineer,,14988.0,4.0,,,,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4466,Big Data Engineer Consultant,80000-99999,data_engineer,,14988.0,4.0,,,,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,Clinical Data Engineer,80000-99999,data_engineer,Dana-Farber Cancer Institute,261.0,4.099999905,30.0,,,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4468,Big Data Engineer Consultant,80000-99999,data_engineer,,14988.0,4.0,,,,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,Data Engineer,80000-99999,data_engineer,Deloitte,7198.0,4.0,30.0,,10000+,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4470,"Data Engineer, HPS Technical Operations",80000-99999,data_engineer,Evolent Health,90.0,3.700000048,30.0,,Less than 10000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4471,"Data Engineer, HPS Technical Operations",80000-99999,data_engineer,Evolent Health,90.0,3.700000048,30.0,,Less than 10000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4472,Big Data Engineer Consultant,80000-99999,data_engineer,,14988.0,4.0,,,,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4473,Data Engineer – PSJH,80000-99999,data_engineer,Providence Health & Services,1222.0,3.700000048,30.0,,10000+,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4474,Mission Data Engineer,80000-99999,data_engineer,"MacAulay-Brown, Inc. (MacB)",96.0,4.099999905,30.0,,Less than 10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4475,"Data Engineer, IT Admin Support, Google Cloud",80000-99999,data_engineer,Google,2642.0,4.3000001910000005,14.0,More than $10B (USD),10000+,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4476,Big Data Engineer Consultant,80000-99999,data_engineer,,14988.0,4.0,,,,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4477,IT Product Master Data Engineer,80000-99999,data_engineer,Hewlett Packard Enterprise,3653.0,3.700000048,30.0,,10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4478,Data Engineer III - Infrastructure Operations,80000-99999,data_engineer,American Express,6037.0,4.199999809,30.0,More than $10B (USD),10000+,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4479,"Big Data Engineer II, Data Integration",80000-99999,data_engineer,"ACT, Inc.",54.0,3.900000095,30.0,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4480,Data Engineer II,80000-99999,data_engineer,TeleTracking Technologies,22.0,4.199999809,30.0,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4481,Data Engineer SME,80000-99999,data_engineer,"Akima, LLC",219.0,3.599999905,23.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4482,Data Engineer (IT - Managed Care),80000-99999,data_engineer,MultiPlan Inc.,245.0,3.700000048,30.0,,,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4483,Business Intelligence/Data Engineer - Tableau,80000-99999,data_engineer,"eHire, LLC",,,7.0,,,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,Senior HR Data Engineer,80000-99999,data_engineer,Genentech,726.0,4.099999905,30.0,,10000+,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4485,"Data Engineer (Work Location: Grand Rapids, MI)",80000-99999,data_engineer,Capgemini,6074.0,3.799999952,30.0,,10000+,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4486,Lead Data Engineer,80000-99999,data_engineer,Aetna,3656.0,3.799999952,30.0,More than $10B (USD),10000+,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4487,Storage Performance Data Engineering Intern,80000-99999,data_engineer,Hewlett Packard Enterprise,3653.0,3.700000048,5.0,,10000+,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4488,Data Engineer I (seeking the December 2018 graduate; start d...,100000-119999,data_engineer,Farmers Insurance Group,3613.0,3.700000048,30.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4489,Data Engineer,100000-119999,data_engineer,Auth0,,,11.0,,,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,Big Data Engineer - Bachelors (Full Time) – United States,100000-119999,data_engineer,Cisco Systems,4252.0,4.099999905,30.0,More than $10B (USD),10000+,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4491,Data Engineer,100000-119999,data_engineer,Toptal,12.0,4.599999905,2.0,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4492,ML/Data Engineer,100000-119999,data_engineer,Walmart,157475.0,3.599999905,6.0,More than $10B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4493,Data Engineer,100000-119999,data_engineer,Liv Communities,10.0,3.799999952,1.0,,,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4494,Big Data Engineer - Masters (Full Time) – United States,100000-119999,data_engineer,Cisco Systems,4252.0,4.099999905,30.0,More than $10B (USD),10000+,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4495,Data Engineer (ETL),100000-119999,data_engineer,Blue Cross Blue Shield of Arizona,113.0,3.799999952,1.0,,,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4496,"Data Engineer, Analytics (WhatsApp)",100000-119999,data_engineer,Facebook,387.0,4.199999809,1.0,,10000+,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4497,E-Discovery Data Engineer,100000-119999,data_engineer,Prosearch Strategies,3.0,4.0,14.0,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,Data Engineer,100000-119999,data_engineer,"Discovery Communications, LLC",321.0,4.199999809,5.0,$1B to $5B (USD),Less than 10000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4499,Data Engineer,100000-119999,data_engineer,Caseys General Stores,2526.0,3.5,16.0,$5B to $10B (USD),10000+,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4500,Big Data Engineer,100000-119999,data_engineer,Cognizant,10492.0,4.0,1.0,$5B to $10B (USD),10000+,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
